,Reviews,Sentiment
159,"<div class=""text show-more__control"">How come so many people love this movie ? It was extremely boring, it was difficult to stay awake for three hours</div>",Negative
160,"<div class=""text show-more__control"">Expected more much more as a fan I have continue sly fallowed the franchise wanted a better way of story telling much better story line it felt like every world from different song in a same album glued together in the worst way possible</div>",Negative
161,"<div class=""text show-more__control"">If you kept away from spoilers and you purchased your ticketto go see the long waited Endgame...well, you will might end up after 3 hours of watching it, just like me, dissapointed. I know I was! What a mess !
Of course it is intended to patch screenplay holes up, or cut ties with actors that are no longer part of the franchise... But , I mean, come on!
Some of the make-up effects are just terrible, and yeah it is a very important Avenger with a very disturbing beard and wig to begin with!
Plot, caracter developement, lines, ughh...my expectations dissapeared, you know, snap of fingers!
3 stars given for the few laughs here and there , my favorite characters and 1 epic battle !</div>",Negative
162,"<div class=""text show-more__control"">The length of the movie increased with long talks, which makes almost no contribution to the plot or highlight heroes characters. Instead of Marvel usual excitement feeling (although I am not big fan of comics) you get the feeling was it worth to spend 3h.
If the movie would be brutally cut to 1.5 it would be good end product by Marvel.</div>",Negative
163,"<div class=""text show-more__control"">When the focus is on a few characters, this film shines but the overall focus is blurry-literally and metaphorically. I'm not kidding. Imagine one of your favorite Marvel characters having an awesome fight with some adversaries and the gigantic IMAX image on screen is cropped so that you see only the hero's head, shoulders, belt buckle and arms only up to the wrists because the baddie he or she is fighting is completely out of the frame. When you see the credits and see the leagues and leagues of artists who worked on this thing that were sacrificed on the pyre where they burned the steadicam or the glidecam and an editor that needs to cut from one place to another every two seconds and needed a strong sedative, you will long for a Spielberg, a Ridley Scott, a John Ford or a Hitchcock who knew how to frame things and didn't let the camera and editors run wild.</div>",Negative
164,"<div class=""text show-more__control"">Standard story with happy end with a lot of tearful and stupid dialogs. A battle till about 10-15 mins from 3 hours.</div>",Negative
165,"<div class=""text show-more__control"">Well. Went to see it opening night and came out so disappointed. Was reading reviews when going in (without the spoilers) that were so great only to be hugely disappointed!!! No spoilers in this review as none are really necessary. To much time on empty characters (Hawkeye), way to long to bring back the half that are gone so most of the movie was wasted with slow plots that will be destroyed in the end. The captain ending is stupid. How many holes are there now!!! And boring hulk!!!! Why???? Infinity war was on a different level and this just fell off from the beginning. I felt like when I watched the NEW Star Wars movies. Total waste and let down. I think they forgot what got them this far and just caved to making the almighty dollar in the end.</div>",Negative
166,"<div class=""text show-more__control"">Fell asleep during the first hour. Too much talking. Realized this movie was for the new generation. Nick Fury finally makes an appearance during the last five minutes of the movie. Three hours of my life I can never get back. Gag me with a Smurf!</div>",Negative
167,"<div class=""text show-more__control"">Standard story with happy end with a lot of tearful and stupid dialogs. A battle till about 10-15 mins from 3 hours.</div>",Negative
168,"<div class=""text show-more__control"">How come so many people love this movie ? It was extremely boring, it was difficult to stay awake for three hours</div>",Negative
169,"<div class=""text show-more__control"">Expected more much more as a fan I have continue sly fallowed the franchise wanted a better way of story telling much better story line it felt like every world from different song in a same album glued together in the worst way possible</div>",Negative
170,"<div class=""text show-more__control"">If you kept away from spoilers and you purchased your ticketto go see the long waited Endgame...well, you will might end up after 3 hours of watching it, just like me, dissapointed. I know I was! What a mess !
Of course it is intended to patch screenplay holes up, or cut ties with actors that are no longer part of the franchise... But , I mean, come on!
Some of the make-up effects are just terrible, and yeah it is a very important Avenger with a very disturbing beard and wig to begin with!
Plot, caracter developement, lines, ughh...my expectations dissapeared, you know, snap of fingers!
3 stars given for the few laughs here and there , my favorite characters and 1 epic battle !</div>",Negative
171,"<div class=""text show-more__control"">The length of the movie increased with long talks, which makes almost no contribution to the plot or highlight heroes characters. Instead of Marvel usual excitement feeling (although I am not big fan of comics) you get the feeling was it worth to spend 3h.
If the movie would be brutally cut to 1.5 it would be good end product by Marvel.</div>",Negative
172,"<div class=""text show-more__control"">When the focus is on a few characters, this film shines but the overall focus is blurry-literally and metaphorically. I'm not kidding. Imagine one of your favorite Marvel characters having an awesome fight with some adversaries and the gigantic IMAX image on screen is cropped so that you see only the hero's head, shoulders, belt buckle and arms only up to the wrists because the baddie he or she is fighting is completely out of the frame. When you see the credits and see the leagues and leagues of artists who worked on this thing that were sacrificed on the pyre where they burned the steadicam or the glidecam and an editor that needs to cut from one place to another every two seconds and needed a strong sedative, you will long for a Spielberg, a Ridley Scott, a John Ford or a Hitchcock who knew how to frame things and didn't let the camera and editors run wild.</div>",Negative
173,"<div class=""text show-more__control"">Avengers Infinity Was by far one of the best of these types of movies but unfortunately the conclusion missed the mark by a long shot. It was slow, boring and the dialogue except for a few funny moments was just plain flat. Captain Marvel s appearance was just out of place and added nothing. We all knew what the story was going to be but to throw this at the audience was just plain lazy. .</div>",Negative
174,"<div class=""text show-more__control"">I watched this film on the opening day and I left disappointed. This movie is too fast paced and too easy plot with tons of loopholes. Infinity War was a great film compared to it and Guardians of Galaxy, Ironman series, Captain America 1 were far better movies than this one. Endgame is running on hype and the total collection seems huge because of way too overpriced movie tickets. This movie is made for only children of age under 12.</div>",Negative
175,"<div class=""text show-more__control"">The movie is unlike its precursors unamusing and dull.</div>",Negative
176,"<div class=""text show-more__control"">This has to be one of the most overrated films I've ever seen, it was long boring and tiring to watch. The story was boring slow and at times just felt unnecessary. I genuinely don't understand how people can say it was a 10/10 film.</div>",Negative
177,"<div class=""text show-more__control"">Tremendous, it never ends and u always hope it's finishing</div>",Negative
178,"<div class=""text show-more__control"">I am usually a really big fan of anything marvel but seriously what a crappy way to end this saga... Why did the writers need to add in all of the SJW rubbish in the movie? And what's the go with captain marvel? Terrible casting, made me dislike the movie even more... And ruining Thor? He's usually one of the most enjoyable characters to watch. And they turned him into a useless drunk. I really don't understand the high ratings.. Please don't believe the hype.</div>",Negative
179,"<div class=""text show-more__control"">Poor plot, dialogue and characterisation. Don't bother</div>",Negative
180,"<div class=""text show-more__control"">After all these years THAT is what we get? A movie that makes no sense whatsoever, Because every time i try to figure something out about the movie another plothole appears.. X-Men3 The Last Stand is a masterpiece compared to Endgame and thats saying something!
3 stars only for Tom Holland, love him as Spiderman</div>",Negative
181,"<div class=""text show-more__control"">So dissappointed. Was expecting a blast of a film. Cutting film time down by half hour/hour might have made it better. Only the last hour was ok, but expected much more with that also. Storyline not great either. Previous Avengers films much better. Such a shame. Waste of money really. Expectation I guess has earned its box office takings.</div>",Negative
182,"<div class=""text show-more__control"">Pains me to write this review, towards one of my beloved franchises<br/><br/>The movie was BORING!!! When writers meet a block, they write about time machines, and really. that is where the movie flops. Before it even left the page to go on film
Lets sum up,
-1 hour and 30 minutes of recap from previous movie/boring SUPER slow amp up towards for an ending, just to explain the horrid choice of time travel
-20 minutes of action/climax, that was mostly a copy n past from earlier movies
-30 minutes of SLOW boring ending<br/><br/>Dont even get me started on Ms. Larson's flat acting, or the fact the Marvel Cannon was ignored.. Guess Capt America is now the God of Lightning? Right....
This is a disgrace to the Marvel franchise
Save your time, and money. Dont even rent this</div>",Negative
183,"<div class=""text show-more__control"">I just didn't enjoy this as much as infinity war but not a huge marvel fan. Not sure why this is getting so much hype.</div>",Negative
184,"<div class=""text show-more__control"">That is a typical example of a movie trying to squeeze juice out of a story that falls short.
X-men finished their old-cast franchise so much better, and darker, and better (sorry did I say better before...), yeah much better. Endgame is simply not up to par with the rest of the Marvell movies.</div>",Negative
185,"<div class=""text show-more__control"">I really enjoyed the prequel to this waste of my life(Infinity wars), the GOTG crew humour etc made it a fabulous balance.<br/><br/>This however had no soul, it drifted in and out of morose depression and self pity for the hopeless state everyone was in, this took up a good 2 hours.
Then an idiotic and predictable battle and i cheered when i could finally get up and leave. I need to find that glove so i can get 3 hours of my life back. Waste of time.</div>",Negative
186,"<div class=""text show-more__control"">If you expect to watch a movie that is almost as good as Infinity Game then you will be very disappointed... A film that should be at most 90 minutes length it has been pushed at 180 minutes and they felt that time with lot of non-sense talking without action<br/><br/>Didn't worth the money spent to watch the movie, not even the time.. Even if I was offered to watch it again for free, I would pass the offer without any hesitation..</div>",Negative
187,"<div class=""text show-more__control"">Loved most of the first 22(?) films in the series. Endgame truly sucked. Decent acting, absolutely crap plot. I wish I'd never seen any of the film's in the series now.</div>",Negative
188,"<div class=""text show-more__control"">A disjointed CGI mess. Too much going on to feel like a real narrative was going on. Very few laughs, didn't feel like it had much of a soul. Thought infinity war was a much more complete marvel movie.</div>",Negative
189,"<div class=""text show-more__control"">After two hours of absolutely nothing happening, I walked away. A complete and utter waste of time and money. How long do you expect me to wait for SOMETHING to happen?</div>",Negative
190,"<div class=""text show-more__control"">I had a heck of a time watching this movie. I usually like the Marvel films, but this one seems to fall in the pattern that I see way too often these days. At three hours, it is way too long. There is just not enough happening that is capable of sustaining interest in a 3 hour movie. Sometimes, less is more.</div>",Negative
191,"<div class=""text show-more__control"">A disjointed CGI mess. Too much going on to feel like a real narrative was going on. Very few laughs, didn't feel like it had much of a soul. Thought infinity war was a much more complete marvel movie.</div>",Negative
192,"<div class=""text show-more__control"">Loved most of the first 22(?) films in the series. Endgame truly sucked. Decent acting, absolutely crap plot. I wish I'd never seen any of the film's in the series now.</div>",Negative
193,"<div class=""text show-more__control"">If you expect to watch a movie that is almost as good as Infinity Game then you will be very disappointed... A film that should be at most 90 minutes length it has been pushed at 180 minutes and they felt that time with lot of non-sense talking without action<br/><br/>Didn't worth the money spent to watch the movie, not even the time.. Even if I was offered to watch it again for free, I would pass the offer without any hesitation..</div>",Negative
194,"<div class=""text show-more__control"">I really enjoyed the prequel to this waste of my life(Infinity wars), the GOTG crew humour etc made it a fabulous balance.<br/><br/>This however had no soul, it drifted in and out of morose depression and self pity for the hopeless state everyone was in, this took up a good 2 hours.
Then an idiotic and predictable battle and i cheered when i could finally get up and leave. I need to find that glove so i can get 3 hours of my life back. Waste of time.</div>",Negative
195,"<div class=""text show-more__control"">That is a typical example of a movie trying to squeeze juice out of a story that falls short.
X-men finished their old-cast franchise so much better, and darker, and better (sorry did I say better before...), yeah much better. Endgame is simply not up to par with the rest of the Marvell movies.</div>",Negative
196,"<div class=""text show-more__control"">I just didn't enjoy this as much as infinity war but not a huge marvel fan. Not sure why this is getting so much hype.</div>",Negative
197,"<div class=""text show-more__control"">Pains me to write this review, towards one of my beloved franchises<br/><br/>The movie was BORING!!! When writers meet a block, they write about time machines, and really. that is where the movie flops. Before it even left the page to go on film
Lets sum up,
-1 hour and 30 minutes of recap from previous movie/boring SUPER slow amp up towards for an ending, just to explain the horrid choice of time travel
-20 minutes of action/climax, that was mostly a copy n past from earlier movies
-30 minutes of SLOW boring ending<br/><br/>Dont even get me started on Ms. Larson's flat acting, or the fact the Marvel Cannon was ignored.. Guess Capt America is now the God of Lightning? Right....
This is a disgrace to the Marvel franchise
Save your time, and money. Dont even rent this</div>",Negative
198,"<div class=""text show-more__control"">After all these years THAT is what we get? A movie that makes no sense whatsoever, Because every time i try to figure something out about the movie another plothole appears.. X-Men3 The Last Stand is a masterpiece compared to Endgame and thats saying something!
3 stars only for Tom Holland, love him as Spiderman</div>",Negative
199,"<div class=""text show-more__control"">So dissappointed. Was expecting a blast of a film. Cutting film time down by half hour/hour might have made it better. Only the last hour was ok, but expected much more with that also. Storyline not great either. Previous Avengers films much better. Such a shame. Waste of money really. Expectation I guess has earned its box office takings.</div>",Negative
200,"<div class=""text show-more__control"">I am usually a really big fan of anything marvel but seriously what a crappy way to end this saga... Why did the writers need to add in all of the SJW rubbish in the movie? And what's the go with captain marvel? Terrible casting, made me dislike the movie even more... And ruining Thor? He's usually one of the most enjoyable characters to watch. And they turned him into a useless drunk. I really don't understand the high ratings.. Please don't believe the hype.</div>",Negative
201,"<div class=""text show-more__control"">Poor plot, dialogue and characterisation. Don't bother</div>",Negative
202,"<div class=""text show-more__control"">Tremendous, it never ends and u always hope it's finishing</div>",Negative
203,"<div class=""text show-more__control"">This has to be one of the most overrated films I've ever seen, it was long boring and tiring to watch. The story was boring slow and at times just felt unnecessary. I genuinely don't understand how people can say it was a 10/10 film.</div>",Negative
204,"<div class=""text show-more__control"">I watched this film on the opening day and I left disappointed. This movie is too fast paced and too easy plot with tons of loopholes. Infinity War was a great film compared to it and Guardians of Galaxy, Ironman series, Captain America 1 were far better movies than this one. Endgame is running on hype and the total collection seems huge because of way too overpriced movie tickets. This movie is made for only children of age under 12.</div>",Negative
205,"<div class=""text show-more__control"">The movie is unlike its precursors unamusing and dull.</div>",Negative
206,"<div class=""text show-more__control"">Avengers Infinity Was by far one of the best of these types of movies but unfortunately the conclusion missed the mark by a long shot. It was slow, boring and the dialogue except for a few funny moments was just plain flat. Captain Marvel s appearance was just out of place and added nothing. We all knew what the story was going to be but to throw this at the audience was just plain lazy. .</div>",Negative
207,"<div class=""text show-more__control"">How come so many people love this movie ? It was extremely boring, it was difficult to stay awake for three hours</div>",Negative
208,"<div class=""text show-more__control"">Expected more much more as a fan I have continue sly fallowed the franchise wanted a better way of story telling much better story line it felt like every world from different song in a same album glued together in the worst way possible</div>",Negative
209,"<div class=""text show-more__control"">If you kept away from spoilers and you purchased your ticketto go see the long waited Endgame...well, you will might end up after 3 hours of watching it, just like me, dissapointed. I know I was! What a mess !
Of course it is intended to patch screenplay holes up, or cut ties with actors that are no longer part of the franchise... But , I mean, come on!
Some of the make-up effects are just terrible, and yeah it is a very important Avenger with a very disturbing beard and wig to begin with!
Plot, caracter developement, lines, ughh...my expectations dissapeared, you know, snap of fingers!
3 stars given for the few laughs here and there , my favorite characters and 1 epic battle !</div>",Negative
210,"<div class=""text show-more__control"">The length of the movie increased with long talks, which makes almost no contribution to the plot or highlight heroes characters. Instead of Marvel usual excitement feeling (although I am not big fan of comics) you get the feeling was it worth to spend 3h.
If the movie would be brutally cut to 1.5 it would be good end product by Marvel.</div>",Negative
211,"<div class=""text show-more__control"">When the focus is on a few characters, this film shines but the overall focus is blurry-literally and metaphorically. I'm not kidding. Imagine one of your favorite Marvel characters having an awesome fight with some adversaries and the gigantic IMAX image on screen is cropped so that you see only the hero's head, shoulders, belt buckle and arms only up to the wrists because the baddie he or she is fighting is completely out of the frame. When you see the credits and see the leagues and leagues of artists who worked on this thing that were sacrificed on the pyre where they burned the steadicam or the glidecam and an editor that needs to cut from one place to another every two seconds and needed a strong sedative, you will long for a Spielberg, a Ridley Scott, a John Ford or a Hitchcock who knew how to frame things and didn't let the camera and editors run wild.</div>",Negative
212,"<div class=""text show-more__control"">Standard story with happy end with a lot of tearful and stupid dialogs. A battle till about 10-15 mins from 3 hours.</div>",Negative
213,"<div class=""text show-more__control"">Well. Went to see it opening night and came out so disappointed. Was reading reviews when going in (without the spoilers) that were so great only to be hugely disappointed!!! No spoilers in this review as none are really necessary. To much time on empty characters (Hawkeye), way to long to bring back the half that are gone so most of the movie was wasted with slow plots that will be destroyed in the end. The captain ending is stupid. How many holes are there now!!! And boring hulk!!!! Why???? Infinity war was on a different level and this just fell off from the beginning. I felt like when I watched the NEW Star Wars movies. Total waste and let down. I think they forgot what got them this far and just caved to making the almighty dollar in the end.</div>",Negative
214,"<div class=""text show-more__control"">Fell asleep during the first hour. Too much talking. Realized this movie was for the new generation. Nick Fury finally makes an appearance during the last five minutes of the movie. Three hours of my life I can never get back. Gag me with a Smurf!</div>",Negative
215,"<div class=""text show-more__control"">Standard story with happy end with a lot of tearful and stupid dialogs. A battle till about 10-15 mins from 3 hours.</div>",Negative
216,"<div class=""text show-more__control"">How come so many people love this movie ? It was extremely boring, it was difficult to stay awake for three hours</div>",Negative
217,"<div class=""text show-more__control"">Expected more much more as a fan I have continue sly fallowed the franchise wanted a better way of story telling much better story line it felt like every world from different song in a same album glued together in the worst way possible</div>",Negative
218,"<div class=""text show-more__control"">If you kept away from spoilers and you purchased your ticketto go see the long waited Endgame...well, you will might end up after 3 hours of watching it, just like me, dissapointed. I know I was! What a mess !
Of course it is intended to patch screenplay holes up, or cut ties with actors that are no longer part of the franchise... But , I mean, come on!
Some of the make-up effects are just terrible, and yeah it is a very important Avenger with a very disturbing beard and wig to begin with!
Plot, caracter developement, lines, ughh...my expectations dissapeared, you know, snap of fingers!
3 stars given for the few laughs here and there , my favorite characters and 1 epic battle !</div>",Negative
219,"<div class=""text show-more__control"">The length of the movie increased with long talks, which makes almost no contribution to the plot or highlight heroes characters. Instead of Marvel usual excitement feeling (although I am not big fan of comics) you get the feeling was it worth to spend 3h.
If the movie would be brutally cut to 1.5 it would be good end product by Marvel.</div>",Negative
220,"<div class=""text show-more__control"">When the focus is on a few characters, this film shines but the overall focus is blurry-literally and metaphorically. I'm not kidding. Imagine one of your favorite Marvel characters having an awesome fight with some adversaries and the gigantic IMAX image on screen is cropped so that you see only the hero's head, shoulders, belt buckle and arms only up to the wrists because the baddie he or she is fighting is completely out of the frame. When you see the credits and see the leagues and leagues of artists who worked on this thing that were sacrificed on the pyre where they burned the steadicam or the glidecam and an editor that needs to cut from one place to another every two seconds and needed a strong sedative, you will long for a Spielberg, a Ridley Scott, a John Ford or a Hitchcock who knew how to frame things and didn't let the camera and editors run wild.</div>",Negative
221,"<div class=""text show-more__control"">Avengers Infinity Was by far one of the best of these types of movies but unfortunately the conclusion missed the mark by a long shot. It was slow, boring and the dialogue except for a few funny moments was just plain flat. Captain Marvel s appearance was just out of place and added nothing. We all knew what the story was going to be but to throw this at the audience was just plain lazy. .</div>",Negative
222,"<div class=""text show-more__control"">I watched this film on the opening day and I left disappointed. This movie is too fast paced and too easy plot with tons of loopholes. Infinity War was a great film compared to it and Guardians of Galaxy, Ironman series, Captain America 1 were far better movies than this one. Endgame is running on hype and the total collection seems huge because of way too overpriced movie tickets. This movie is made for only children of age under 12.</div>",Negative
223,"<div class=""text show-more__control"">The movie is unlike its precursors unamusing and dull.</div>",Negative
224,"<div class=""text show-more__control"">This has to be one of the most overrated films I've ever seen, it was long boring and tiring to watch. The story was boring slow and at times just felt unnecessary. I genuinely don't understand how people can say it was a 10/10 film.</div>",Negative
225,"<div class=""text show-more__control"">Tremendous, it never ends and u always hope it's finishing</div>",Negative
226,"<div class=""text show-more__control"">I am usually a really big fan of anything marvel but seriously what a crappy way to end this saga... Why did the writers need to add in all of the SJW rubbish in the movie? And what's the go with captain marvel? Terrible casting, made me dislike the movie even more... And ruining Thor? He's usually one of the most enjoyable characters to watch. And they turned him into a useless drunk. I really don't understand the high ratings.. Please don't believe the hype.</div>",Negative
227,"<div class=""text show-more__control"">Poor plot, dialogue and characterisation. Don't bother</div>",Negative
228,"<div class=""text show-more__control"">After all these years THAT is what we get? A movie that makes no sense whatsoever, Because every time i try to figure something out about the movie another plothole appears.. X-Men3 The Last Stand is a masterpiece compared to Endgame and thats saying something!
3 stars only for Tom Holland, love him as Spiderman</div>",Negative
229,"<div class=""text show-more__control"">So dissappointed. Was expecting a blast of a film. Cutting film time down by half hour/hour might have made it better. Only the last hour was ok, but expected much more with that also. Storyline not great either. Previous Avengers films much better. Such a shame. Waste of money really. Expectation I guess has earned its box office takings.</div>",Negative
230,"<div class=""text show-more__control"">Pains me to write this review, towards one of my beloved franchises<br/><br/>The movie was BORING!!! When writers meet a block, they write about time machines, and really. that is where the movie flops. Before it even left the page to go on film
Lets sum up,
-1 hour and 30 minutes of recap from previous movie/boring SUPER slow amp up towards for an ending, just to explain the horrid choice of time travel
-20 minutes of action/climax, that was mostly a copy n past from earlier movies
-30 minutes of SLOW boring ending<br/><br/>Dont even get me started on Ms. Larson's flat acting, or the fact the Marvel Cannon was ignored.. Guess Capt America is now the God of Lightning? Right....
This is a disgrace to the Marvel franchise
Save your time, and money. Dont even rent this</div>",Negative
231,"<div class=""text show-more__control"">I just didn't enjoy this as much as infinity war but not a huge marvel fan. Not sure why this is getting so much hype.</div>",Negative
232,"<div class=""text show-more__control"">That is a typical example of a movie trying to squeeze juice out of a story that falls short.
X-men finished their old-cast franchise so much better, and darker, and better (sorry did I say better before...), yeah much better. Endgame is simply not up to par with the rest of the Marvell movies.</div>",Negative
233,"<div class=""text show-more__control"">I really enjoyed the prequel to this waste of my life(Infinity wars), the GOTG crew humour etc made it a fabulous balance.<br/><br/>This however had no soul, it drifted in and out of morose depression and self pity for the hopeless state everyone was in, this took up a good 2 hours.
Then an idiotic and predictable battle and i cheered when i could finally get up and leave. I need to find that glove so i can get 3 hours of my life back. Waste of time.</div>",Negative
234,"<div class=""text show-more__control"">If you expect to watch a movie that is almost as good as Infinity Game then you will be very disappointed... A film that should be at most 90 minutes length it has been pushed at 180 minutes and they felt that time with lot of non-sense talking without action<br/><br/>Didn't worth the money spent to watch the movie, not even the time.. Even if I was offered to watch it again for free, I would pass the offer without any hesitation..</div>",Negative
235,"<div class=""text show-more__control"">Loved most of the first 22(?) films in the series. Endgame truly sucked. Decent acting, absolutely crap plot. I wish I'd never seen any of the film's in the series now.</div>",Negative
236,"<div class=""text show-more__control"">A disjointed CGI mess. Too much going on to feel like a real narrative was going on. Very few laughs, didn't feel like it had much of a soul. Thought infinity war was a much more complete marvel movie.</div>",Negative
237,"<div class=""text show-more__control"">After two hours of absolutely nothing happening, I walked away. A complete and utter waste of time and money. How long do you expect me to wait for SOMETHING to happen?</div>",Negative
238,"<div class=""text show-more__control"">I had a heck of a time watching this movie. I usually like the Marvel films, but this one seems to fall in the pattern that I see way too often these days. At three hours, it is way too long. There is just not enough happening that is capable of sustaining interest in a 3 hour movie. Sometimes, less is more.</div>",Negative
239,"<div class=""text show-more__control"">I always liked comic books, but after watching this nonsense I totally give up. Don't waste your time with this and the 7 rating is too much for this.<br/><br/>Hey Disney, if you have no plot or story put a flaunting super slender girl in your movies so I can justify my time and money!</div>",Negative
240,"<div class=""text show-more__control"">It made a lot of money and that's this concludes my review</div>",Negative
241,"<div class=""text show-more__control"">Well! There are lots of good things about the film worth mentioning: VFX, lines, cinematography etc. Even the story itself was kind of good.
However, the film was overwhelmed with PC and diversity factors and principals. And because of that the film has no soul ... seems something missing or something was no right!
I am wondering if PC and Diversity ever stop ruining movies? It seems they won't stop unless they have already ruined and/or spoiled all the heroes we have had for decades.</div>",Negative
242,"<div class=""text show-more__control"">I give you a 6 for thanos. The little that comes out takes the film.</div>",Negative
243,"<div class=""text show-more__control"">For what it is, it is fine. Enough pew pew pew, smashy smashy and flashy effects and explosions to mindlessly entertain the inner 8 year old.<br/><br/>THAT is all that this is. Anybody who thinks this type of media deserves the highest marks is a cultural empty vessel. Anybody who thinks this colourful nonsense should be rated like actual movies with actual content is deluded.<br/><br/>Mindless escapism is fine. it just isn't art.</div>",Negative
244,"<div class=""text show-more__control"">Overall a good movie, felt like Infinity War and two previous Avenger movies were better, not as rushed. There were many holes in the internal story for Endgame, could have been pushed out to two 2-hour movies to help fill in some questions.<br/><br/>In general I was pleased but without giving away spoilers and movie details it's a movie to check out for all fans and want a good 3-hr experience at the theatre.</div>",Negative
245,"<div class=""text show-more__control"">This one puts drama at an unprecedented level. This is supposed to be a super-hero movie, not a soap opera. Too much story and the action only had 30 or so minutes. I wasted my money on this.</div>",Negative
246,"<div class=""text show-more__control"">I'll be in the minority in that I didn't enjoy it. I'm not a huge marvel fan but having to watch 20 odd movies beforehand and keep track of the on-going storyline is a bit much</div>",Negative
247,"<div class=""text show-more__control"">Saw it in 3d otherwise it would have been terrible.
Too many superheros for my liking.</div>",Negative
248,"<div class=""text show-more__control"">History tries to impose on me a drama that does not convince me. This leaves tedious several parts of the movie.</div>",Negative
249,"<div class=""text show-more__control"">I did not expect much of the movie.
Almost fell asleep from boredom.</div>",Negative
250,"<div class=""text show-more__control"">Three words to describe the methodology inherent in destroying a franchise - or any story for that matter. For all the intrigue, conjecture, speculation, and cosmic potential Endgame enjoyed long before its release - and might have included - they opted for the least fascinating and pedestrian of stories: when it all else fails, just go back in time and change it! I do not mind heavy CGI movies with no substance; they're entertaining from a technical perspective, and when a decent story props it up, at least there exists some satisfaction. That said, with Infinity War, there was great possibility. I'm not going to bother with a detailed review here ... this movie was wrong ... all those richly detailed characters, all those amazing back stories, all that simmering creativity, all that ingenuity and inspiration totally and utterly wasted. I gave it 4 Stars just because it's nice to end the misery, but it is difficult to appreciation the wastefulness. Sad really.</div>",Negative
251,"<div class=""text show-more__control"">Infinity war still better. Too many holes to go over. I love the MCU but this missed the mark in my opinion. I would watch infinity war over this hands down.</div>",Negative
252,"<div class=""text show-more__control"">I personally preferred infinity wars. This movies was so preditable and had so much feminist propaganda that it didn't feel natural at all. A balanced group of characters usually goes best. There was some funny moments to be fair and some few action scenes, but in general this movies just feels very commercial and does not manage to get my attention at any moment. The vilains were not great either!</div>",Negative
253,"<div class=""text show-more__control"">Where Avengers 3 excelled in action, this one excels in boredom.
The two are like day and night, the Ying and Yang of movies.<br/><br/>Infinity Wars:15 minutes of talk, the rest action.
Endgame: 15 minutes of action the rest talk and selfpitty.<br/><br/>See this because you have to, not because of the inflated ratings.<br/><br/>Avengers 3: 10/10
Avengers 4: 4/10</div>",Negative
254,"<div class=""text show-more__control"">The movie is not very good, special effects at the limit of viewable, iron girl and hulk that are really horrible at times<br/><br/>An actor's mess misorder throughout the film, script facilities or the fact that the film does not even respect the rules he may have laid on his world, the script is extremely predictable, the jokes are not very funny, thor will still remain a nice surprise, but unfortunately no one in the room could take him seriously afterwards for more serious scenes, people began to laugh during sad scenes or wanted serious scenes.<br/><br/>Captain marvel is unbearable and is only there to serve as a deus ex machina, or a ridiculous feminist scenes that cut in the middle of an action scene, really misplaced, even seems like the scene was shot after the fact.<br/><br/>Characters who literally have 5min of screentime.<br/><br/>And the end fight, the end fight is so much of a disappointment, can you imagine an incredible scene that will decide the fate of the earth?<br/><br/>No just a scene trying to put as much marvel characters possible on screen and 90% of the time you'll just see them running.<br/><br/>The movie clearly doesn't deserve 9 out of 10 and 3 hours to tell its story? Infinity war had surprised me despite some mistakes that can be found on this one, but endgame is even less well written and ordered than infinity war.<br/><br/>Anyway, if this movie should end this rather average movie series, well, it will end up on a bad note.</div>",Negative
255,"<div class=""text show-more__control"">3 hours of absolute drag, cheesy predictable ending and so many God damn plotholes the entire time travel bs wack as hell</div>",Negative
256,"<div class=""text show-more__control"">Perhaps some fans expecting a colossal/great war between thanos against the remaining avengers. But what endgame provide is simply an unlogical storytelling. First, they really dont know how to put captain marvel in the story. Second, there should be 2 gamora after hulk use the stones. Third, is that really hard to beat thanos while in the beginning the rest of the avengers easily chop thanos' head. Fourth, captain marvel make it too difficult to hold thanos' fingers for flicking? All of those issues are not sensibly accepted. The plot is too shallow, and they try to force the story to be realistic which absolutely uninteresting and rubbish.</div>",Negative
257,"<div class=""text show-more__control"">I can't even find the words to describe how dissappointed I am... All these years, all these movies, and all this build up of excitement - all for nothing.. I'll just watch ""Infinity War"" over and over again, until I forget they ruined it all like this..</div>",Negative
258,"<div class=""text show-more__control"">We already knew the story, the avengers trying to un-do what Thanos did in infinity war, for me this movie lacked of personality, I would have loved to see more relationship between characters, i liked the changes they did with some of them (Hulk), but there were characters that had insignificant appearances also.
The pace was not that bad for the runtime, but in the middle of the film I was hoping to see more challenges for the characters, and more drama, it looked like the movie lacked of effort. For the budget they had, they should've done a very great movie. This one didn't surprised me, infinity war was way much better. Disappointing movie really.</div>",Negative
259,"<div class=""text show-more__control"">A movie I feel like I've been waiting an eternity only for it to be a mild disappointment. I'm a huge fan of Marvel comics and have followed the movies with anticipation without any real misses. This was suppose to be the ultimate climax and while there were some nice twists it was in danger of unraveling, but they did just manage to hold it together. The final scenes are very good and ties up the story nicely, but it doesn't excuse the previous 3 hours of ass-numbing tedium</div>",Negative
260,"<div class=""text show-more__control"">Just saw Avengers Endgame and I feel disappointed. I loved Infinity War and seeing this makes me want to just end the story with Thanos winning in the last film. The humor was entertaining but severely misplaced. Many characters did not feel like themselves and even with all the references to past marvel films I feel cheated. I don't want to spoil anything for you guys so i'm just gonna leave it there.</div>",Negative
