,Reviews,Sentiment
151,"<div class=""text show-more__control"">Don't know what all these reviews are about, it's a masterpiece etc etc it's really not! I fell asleep half way through and woke up purposely to see the ending which still didn't do anything for me!<br/><br/>Bore off!!! Let's hope the sequel isn't as dry and plotless as this was!</div>",Negative
152,"<div class=""text show-more__control"">I tried to watch this movie. 35 minutes in I was ready to turn it off. I lasted an hour. What garbage.</div>",Negative
153,"<div class=""text show-more__control"">Whilst Joaquin Phoenix shines as the Joker this movie was an extremely blasphemous telling of his story. Rating the movie as a tragic tale of a tortured soul driven to the breaking point I'd rate it 7 out of 10. But as the origin story of the Joker I'd rate as being on the waiting list to get to 0. So many things that just are blasphemous to the Batman universe and to the history of the Joker. I can't.</div>",Negative
154,"<div class=""text show-more__control"">Overhyped film, really slow, predictable, low budget, hardly any fight scenes. Didn't enjoy it in the cinema and almost fell asleep. Would of got up and walked out for a refund if I was on my own. Heath ledgers performance as the joker was more believable, scary and funny.<br/><br/>This joker film isn't funny and I didn't laugh once. It's a low budget cash grab, with an actor who cant laugh properly and someone who clearly wasnt invested in his role and was clearly after the pay cheque. No wonder he has not been so active in movies for years. He is so unlikeable.<br/><br/>Joker is simply overhyped.</div>",Negative
155,"<div class=""text show-more__control"">The acting was brilliant. The story line was crap. The movies was strange and dragged on. Dont know what the hype was all about. Definitely not movie of the year.</div>",Negative
156,"<div class=""text show-more__control"">Very negative movie with great acting ? No , it doesn't bring join to me at all. Why should it ? Life is beautiful. If you find this movie attractive,then you have a depressing life.</div>",Negative
157,"<div class=""text show-more__control"">I know this not a comedy movie or a action movie but it was so boring the story was not interesting at all not a single moment of feeling attached to this movie,,how this movie become movie of the year....of course lot of money spend on promotion which make an psychological effect on the peoples mind that this is the best movie.</div>",Negative
158,"<div class=""text show-more__control"">This story is so obnoxious and uninteresting. The worst fast and the furious is better.</div>",Negative
159,"<div class=""text show-more__control"">Such a dark disappointment. Found it quite boring, wish I hadn't watched the whole movie. Movies like this getting so many 10's make me think someone has figured out how to submit 100's of reviews to skew results.</div>",Negative
160,"<div class=""text show-more__control"">I know many people who saw this and most said I should see it and that I would enjoy it so I went into this with an open mind. I did get a little interesting about 20 tp 30 minutes before the end. But this is far from a good movie. I am not sure how it has gotten such a high rating. I am glad I did not pay to see this, as I would have wanted my $$$ back.</div>",Negative
161,"<div class=""text show-more__control"">I have watched all movies of DC and obviously a great DC fan.
Yesterday only I watched the movie and after watching this hole 2 hr movie, I was feeling like I am a psychic, weird stuffs were coming in my mind and my friends too.
At the end I must say it's a worst movie.</div>",Negative
162,"<div class=""text show-more__control"">After 30 minutes I was thinking ""dear, God, make it end.""
Extremely slow to start and didn't find it as good as people claimed and not worth my money.
Only decent thing about it was the Joker laugh.</div>",Negative
163,"<div class=""text show-more__control"">Today's Hollywood simply wants to make Nutjobs look like they can become anti-heroes.
I simply hated it, as another DC crappy movie of Darkness that just falls in line with the TV show Gothem, which is awful as well.
So far, the only DC Movies that I have thoroughly enjoyed is Wonder Woman, and I've enjoyed the Recent Batman Movies.
Superman sucked and so does this Gothem crap!</div>",Negative
164,"<div class=""text show-more__control"">Remember ""Avatar"" the movie everyone watched thinking it was about the 4 element master Aang. Well, this movie it's the same. Out of context of superheroes. Just a famous name to get the public</div>",Negative
165,"<div class=""text show-more__control"">I like the cinematography, their choice of actors and the main and sub plot but two hours is far too long. It could have been shorter. For half the movie, I was asleep because there was no actual thing going on in the movie. I didn't know if his was imagination or an actual scene and that made it less entertaining to watch. I just did not like it.</div>",Negative
166,"<div class=""text show-more__control"">Unbelievably boring. Can't say anything else. Forced myself to stay awake, waiting for the moment the movie would become interesting..... then saw ""the end""</div>",Negative
167,"<div class=""text show-more__control"">This movie would have been 3.3 times better if it had no DC or Batman references. Long drawn out scenes, tedious dialogue and a poor version of The Joker character (NOT the acting).</div>",Negative
168,"<div class=""text show-more__control"">The ridiculous hype and praise for this movie is mind numbing. The plot is flimsy at best. As I read these reviews for this movie touting the film as one of the greatest ever, I almost think people just want to be in the I loved Joker club (so they can pretend they are somehow more enlightened that they can enjoy such a deep story and powerful message). I realize that not all good movies are necessary to see twice but I'd rather do just about anything than sit through 2 more hours of this flick.</div>",Negative
169,"<div class=""text show-more__control"">I was expecting a great movie after great reviews, however, it was hard not to fall sleep...awfull, lousy acting from Phoenix, lame story. Too violent and bloody, full of slow and meaningless scenes.
Not the best performance of Phoenix, can't understand good reviews for this empty film- full of nonsense.His character is not deep enough, overacted, predictible and boring most of the times.
The end was the worst, I was expecting more so stayed until the end. Heath Ledger rocks Phoenix SUCKED here.
D I S S A P O I N T I NG.</div>",Negative
170,"<div class=""text show-more__control"">This movie was junk. Super slow And uneventful throughout. You will fall asleep if you don't drink 5 cups of coffee it's that dull</div>",Negative
171,"<div class=""text show-more__control"">The movie itself didn't have what it takes to be a psychodrama movie! I didn't like the directing nor the storyline even sometimes the lead actor performance was exaggerated. Couldn't help but think.. maybe after a couple of years another movie will be out better than this. I loved Joaquin Phoenix performance real talent simply amazing</div>",Negative
172,"<div class=""text show-more__control"">There is no action. It is very dark and a very dragging story telling.</div>",Negative
173,"<div class=""text show-more__control"">It was a terrible hodgepodge of previous movies. The camera following Joker through the corridors and on stage is directly from Birdman where the director is a wannabe Inarritu. Joaquin Phoenix who has acted in Quills along-with Geoffrey Rush tried to imitate Rush but failed miserably. The stairs scene and the death of ailing mother along-with mother-son relationship and the apartment was a ditto copy of 1973 Exorcist. Other copycat scenes from Taxi Driver, Network, Shining (toilet father-son episode), etc. Tod Philips might have earned a lot of money but it was an appalling reproduction of previous movies.</div>",Negative
174,"<div class=""text show-more__control"">I recognize he is a good actor, but I do not support that kind of movies that encourage violence and that make many people dare to act the same way, THIS ONLY DAMAGES THE BRAIN OF MANY especially children, we need try makes Better world. wake up people support better movies.</div>",Negative
175,"<div class=""text show-more__control"">Terrible movie, do not understand the hype. Very little about this movie was redeemable. Boring, pointless, and just so very awful. Kept waiting for it to pick up the pace and entertain, sadly, it never did.<br/><br/>Do not understand the high rating.</div>",Negative
176,"<div class=""text show-more__control"">I would have loved to see The Joker, but that washed-up lunatic Robert DeNiro is in it!
His presence ruins the movie for me. Seeing him makes me want to punch him in the face!
There are literaly hundreds of capable actors who could have played his part.
Why in this Great America of ours would any studio hire a washed-up lunatic like DeNiro in what would otherwise be a great film?!</div>",Negative
177,"<div class=""text show-more__control"">Terrible movie, do not understand the hype. Very little about this movie was redeemable. Boring, pointless, and just so very awful. Kept waiting for it to pick up the pace and entertain, sadly, it never did.<br/><br/>Do not understand the high rating.</div>",Negative
178,"<div class=""text show-more__control"">It was a terrible hodgepodge of previous movies. The camera following Joker through the corridors and on stage is directly from Birdman where the director is a wannabe Inarritu. Joaquin Phoenix who has acted in Quills along-with Geoffrey Rush tried to imitate Rush but failed miserably. The stairs scene and the death of ailing mother along-with mother-son relationship and the apartment was a ditto copy of 1973 Exorcist. Other copycat scenes from Taxi Driver, Network, Shining (toilet father-son episode), etc. Tod Philips might have earned a lot of money but it was an appalling reproduction of previous movies.</div>",Negative
179,"<div class=""text show-more__control"">I recognize he is a good actor, but I do not support that kind of movies that encourage violence and that make many people dare to act the same way, THIS ONLY DAMAGES THE BRAIN OF MANY especially children, we need try makes Better world. wake up people support better movies.</div>",Negative
180,"<div class=""text show-more__control"">There is no action. It is very dark and a very dragging story telling.</div>",Negative
181,"<div class=""text show-more__control"">The movie itself didn't have what it takes to be a psychodrama movie! I didn't like the directing nor the storyline even sometimes the lead actor performance was exaggerated. Couldn't help but think.. maybe after a couple of years another movie will be out better than this. I loved Joaquin Phoenix performance real talent simply amazing</div>",Negative
182,"<div class=""text show-more__control"">This movie was junk. Super slow And uneventful throughout. You will fall asleep if you don't drink 5 cups of coffee it's that dull</div>",Negative
183,"<div class=""text show-more__control"">I was expecting a great movie after great reviews, however, it was hard not to fall sleep...awfull, lousy acting from Phoenix, lame story. Too violent and bloody, full of slow and meaningless scenes.
Not the best performance of Phoenix, can't understand good reviews for this empty film- full of nonsense.His character is not deep enough, overacted, predictible and boring most of the times.
The end was the worst, I was expecting more so stayed until the end. Heath Ledger rocks Phoenix SUCKED here.
D I S S A P O I N T I NG.</div>",Negative
184,"<div class=""text show-more__control"">This movie would have been 3.3 times better if it had no DC or Batman references. Long drawn out scenes, tedious dialogue and a poor version of The Joker character (NOT the acting).</div>",Negative
185,"<div class=""text show-more__control"">The ridiculous hype and praise for this movie is mind numbing. The plot is flimsy at best. As I read these reviews for this movie touting the film as one of the greatest ever, I almost think people just want to be in the I loved Joker club (so they can pretend they are somehow more enlightened that they can enjoy such a deep story and powerful message). I realize that not all good movies are necessary to see twice but I'd rather do just about anything than sit through 2 more hours of this flick.</div>",Negative
186,"<div class=""text show-more__control"">Unbelievably boring. Can't say anything else. Forced myself to stay awake, waiting for the moment the movie would become interesting..... then saw ""the end""</div>",Negative
187,"<div class=""text show-more__control"">I like the cinematography, their choice of actors and the main and sub plot but two hours is far too long. It could have been shorter. For half the movie, I was asleep because there was no actual thing going on in the movie. I didn't know if his was imagination or an actual scene and that made it less entertaining to watch. I just did not like it.</div>",Negative
188,"<div class=""text show-more__control"">Remember ""Avatar"" the movie everyone watched thinking it was about the 4 element master Aang. Well, this movie it's the same. Out of context of superheroes. Just a famous name to get the public</div>",Negative
189,"<div class=""text show-more__control"">Today's Hollywood simply wants to make Nutjobs look like they can become anti-heroes.
I simply hated it, as another DC crappy movie of Darkness that just falls in line with the TV show Gothem, which is awful as well.
So far, the only DC Movies that I have thoroughly enjoyed is Wonder Woman, and I've enjoyed the Recent Batman Movies.
Superman sucked and so does this Gothem crap!</div>",Negative
190,"<div class=""text show-more__control"">I know many people who saw this and most said I should see it and that I would enjoy it so I went into this with an open mind. I did get a little interesting about 20 tp 30 minutes before the end. But this is far from a good movie. I am not sure how it has gotten such a high rating. I am glad I did not pay to see this, as I would have wanted my $$$ back.</div>",Negative
191,"<div class=""text show-more__control"">I have watched all movies of DC and obviously a great DC fan.
Yesterday only I watched the movie and after watching this hole 2 hr movie, I was feeling like I am a psychic, weird stuffs were coming in my mind and my friends too.
At the end I must say it's a worst movie.</div>",Negative
192,"<div class=""text show-more__control"">After 30 minutes I was thinking ""dear, God, make it end.""
Extremely slow to start and didn't find it as good as people claimed and not worth my money.
Only decent thing about it was the Joker laugh.</div>",Negative
193,"<div class=""text show-more__control"">The acting was brilliant. The story line was crap. The movies was strange and dragged on. Dont know what the hype was all about. Definitely not movie of the year.</div>",Negative
194,"<div class=""text show-more__control"">Very negative movie with great acting ? No , it doesn't bring join to me at all. Why should it ? Life is beautiful. If you find this movie attractive,then you have a depressing life.</div>",Negative
195,"<div class=""text show-more__control"">I know this not a comedy movie or a action movie but it was so boring the story was not interesting at all not a single moment of feeling attached to this movie,,how this movie become movie of the year....of course lot of money spend on promotion which make an psychological effect on the peoples mind that this is the best movie.</div>",Negative
196,"<div class=""text show-more__control"">This story is so obnoxious and uninteresting. The worst fast and the furious is better.</div>",Negative
197,"<div class=""text show-more__control"">Such a dark disappointment. Found it quite boring, wish I hadn't watched the whole movie. Movies like this getting so many 10's make me think someone has figured out how to submit 100's of reviews to skew results.</div>",Negative
198,"<div class=""text show-more__control"">Whilst Joaquin Phoenix shines as the Joker this movie was an extremely blasphemous telling of his story. Rating the movie as a tragic tale of a tortured soul driven to the breaking point I'd rate it 7 out of 10. But as the origin story of the Joker I'd rate as being on the waiting list to get to 0. So many things that just are blasphemous to the Batman universe and to the history of the Joker. I can't.</div>",Negative
199,"<div class=""text show-more__control"">Overhyped film, really slow, predictable, low budget, hardly any fight scenes. Didn't enjoy it in the cinema and almost fell asleep. Would of got up and walked out for a refund if I was on my own. Heath ledgers performance as the joker was more believable, scary and funny.<br/><br/>This joker film isn't funny and I didn't laugh once. It's a low budget cash grab, with an actor who cant laugh properly and someone who clearly wasnt invested in his role and was clearly after the pay cheque. No wonder he has not been so active in movies for years. He is so unlikeable.<br/><br/>Joker is simply overhyped.</div>",Negative
200,"<div class=""text show-more__control"">Don't know what all these reviews are about, it's a masterpiece etc etc it's really not! I fell asleep half way through and woke up purposely to see the ending which still didn't do anything for me!<br/><br/>Bore off!!! Let's hope the sequel isn't as dry and plotless as this was!</div>",Negative
201,"<div class=""text show-more__control"">I went to see this last night and I have to say I was really looking forward to it, when I came out of the cinema all I could think is why the hell did I want to go see that so much!!<br/><br/>Joaquin Phoenix is fantastic as Joker but thats pretty much the only positive I can say about this.<br/><br/>The film is 2 hours long and I can honestly say I was totally bored for the first 90 minutes, the last half hour is better but not by much. I found myself looking at my watch thinking when is it going to start, where is the gruesome violence that apparently makes people leave the cinema, in short it's not really there, I think they were leaving because they were bored.</div>",Negative
202,"<div class=""text show-more__control"">Don't fall for it this movie is totally overhyped, borders between boring and irritating. Joaquin is good but the movie has no story and goes on aimlessly. Joaquin's behavior and crazy laughter is so repetitious. Who wrote those 10 star reviews?? Maybe family and friends of the people that worked on the movie??????</div>",Negative
203,"<div class=""text show-more__control"">Is it just me or does anyone over 30 see they kind of ripped off ""the King of Comedy (1982)""?</div>",Negative
204,"<div class=""text show-more__control"">The acting is good but they waste the movie time with repeating the same subject there is a missing part in movie to give attention to the storyline
Just watched him laughing only and the repeated it many times for nothing
Actually i did not complete the last 10 minutes as it was boring and each time tried to leave i was saying just give it another 10 minutes maybe something will happen but really nothing</div>",Negative
205,"<div class=""text show-more__control"">A mentally ill person without talents (or intelligence) cannot become a super villain just because he is angry. He will only be a mentally ill person with no talents (and intelligence) in anger. Nothing more. As a film, Joker lacks creativity or depth. In all senses. Unfortunately Joker did for the iconical character the same thing that Twilight did for vampire films.</div>",Negative
206,"<div class=""text show-more__control"">You know I really wanted to like this film, but to me the plot was a let down and Joaquin Phoenix's performance while good didn't quite match the hype. It had great production, the cinematography, sound production and editing were all good.
I didn't buy into this character becoming a criminal mastermind, there was no hint of this guy having the intelligence the Joker is known, there was no plan to his actions, just reaction to his situation, unhinged reaction but nothing more. And there was no wacky monologues the Joker is know for, not it even a hint of it.
I was going to say it left me wanting more but no, I can't see me giving this incarnation of the joker anymore of my time.</div>",Negative
207,"<div class=""text show-more__control"">JOKER character should have been much better presented in a more psycho-path life. Suffering like in the movie is not a good cause for such a character to rise. I expected a lot from a movie rated over 9, and really disappointed with it. We were 8 watching and 4 said not worth the ticket. Hoaquin did a great job, but the scenario and directing were poor.</div>",Negative
208,"<div class=""text show-more__control"">Not sure if the controversy of the film was justified. Have people forgotten taxi driver? This is nothing new and as a comic book film it falls flat. Phoenix is great in the role but there just wasn't enough to go on and it was a muddled mess. I expected so much more from all the hype this film had and maybe that's why I'm just not impressed by it. It's worth a watch for sure but with no sequel... ""THE END"" and no Batman film to incorporate it with, then honestly what was the point anyway?</div>",Negative
209,"<div class=""text show-more__control"">Honestly people who have rated this movie as a ""masterpiece"" need to start watching some actual masterpieces. Predictable over indulgent and simplistic (not in a good way). You could see every ""climax"" 10 mins before it happens. Good things and why I have it 4. 1.Score 2.Cinematography 3.Art direction 4.Music choice<br/><br/>Film makers need to start making some good films!</div>",Negative
210,"<div class=""text show-more__control"">The movie is just so sad. I felt uncomfortable, sad and depressed the entire time. Is that what the movie was supposed to do? Yea sure. But I left the movie theatre with such a gut wrenching feeling in my stomach and I cried for about an hour. It is two hours that will make you feel awful and sad, but the ending is kinda cool.</div>",Negative
211,"<div class=""text show-more__control"">I must say I'm disappointed. I love the Batman universe and especially the story behind Joker. Considering it's been a lot of talk around this movie, I expected more. The first half of the movie was pretty long drawn, towards the end it was great but not so much before that in my opinion. They could have done so much more with the time they had.
Also, something that I struggle with is that every move Joker made was very predictable basic psychology (my opinion). Joker isn't supposed to be predictable, that is a part that makes him so interesting. Besides from all that the actor did an amazing job potraying Joker!</div>",Negative
212,"<div class=""text show-more__control"">Take Taxi Driver and King of Comedy (and maybe a touch of Falling Down), mash them together with only a basic idea of what made those movies good, and use a popular comic book villain as the lead in order to get far more recognition for the film than it would have gotten otherwise and you have Joker.<br/><br/>Joaquin Phoenix may have acted the hell out of the title role, but it doesn't change the fact that Joker is at best a pale imitation of far better films that actually knew how to make a point with their social commentary.<br/><br/>Phoenix's performance and the cursory Scorsese like visual aesthetic may have tricked others into seeing depth where there isn't any... but not me. I really wish I hadn't wasted my time with this one.</div>",Negative
213,"<div class=""text show-more__control"">This is first movie I watched and review on this site. Well, watch this movie if you have absolutely little else to do. I found it very boring, longish, and at the end of the movie in theatre I was about to fall asleep. This boring it was. I mean people, you better entertain yourself watching washing machine going, two hours straight. Would not recommend this movie to anyone. It is just boring as hell.</div>",Negative
214,"<div class=""text show-more__control"">I was so sad after watching the movie because I had such high expectations. I absolutely love Joker in the Batman movies, in the cartoon, even in suicide squad. Joaquins acting is outstanding, but the movie is nothing like I expected. 75% of the movie portrays how depressing his life is, which made the movie feel like it was going on forever. It was unnecessary. The last 15-20 minutes was really good, because that's when the action started coming in.<br/><br/>For more fancy movie watchers it may be a masterpiece, but for a simple Batman fan it was just boring.</div>",Negative
215,"<div class=""text show-more__control"">This movie has already been done, and much more successfully. 'Nightcrawler' set the standard for lonely-sociopath-craves-recognition movies and 'Joker' comes nowhere near its impact.
While 'Nightcrawler' avoids creating any sort of sympathy for the character, 'Joker' dares us NOT to feel sorry for him. It can't (or won't) go the extra mile and simply create a character with no redeeming features, which is exactly what the Joker should be. Instead, it insists on pulling at our heart strings by filling the first half of the movie with endless scenes of sorrow and misery for the character.
It is nothing more than a sugar-coated vision by the director, and Phoenix, while doing admirable work with what little he was given,just comes across as pathetic and haphazard. Almost like each scene was created on the spot.</div>",Negative
216,"<div class=""text show-more__control"">Really can not see what the fuss was about with this movie, especially compared to some movies which are only receiving 5 or 6 stars 😂</div>",Negative
217,"<div class=""text show-more__control"">Slow, pointless &amp; a waste of time.. the most disappointing movie I've seen in a long time. How did it possibly have to take so long to tell the audience he's mentally unwell &amp; how surprising it was due to his mother, really?! As imaginative as a white sock.
Some nice camera work but otherwise over hyped rubbish. Heath Ledgers Joker was a thousand times better.</div>",Negative
218,"<div class=""text show-more__control"">I thought this movie was so boring! I kept hearing from people how good it was so I never expected it to be so dull. The last 15 to 20 minutes were riveting but didn't make up for the snooze fest that happened before.
I also feel like I've seen the Joaquin performance so many times before. The actor who loses a bunch of weight and dances in his underwear. It's been done. Let's see something different!
I know this is an unpopular opinion but I just thought I would share my differing view of the film.</div>",Negative
219,"<div class=""text show-more__control"">Not sure this is the masterpiece everyone is raving about. It's all a bit predictable and samey.<br/><br/>There's no creativity... a copy script of king of comedy and copying the character of taxi driver.
As for Joaquin Phoenix, I don't know why it's an amazing performance. He lost some weight, danced, laughed, pulled some silly faces and really just played it like I expected him too... No killer scenes or memorable lines, nothing out of the ordinary or surprising.<br/><br/>It's not a film you'll watch again, unlike other joker performances, quite dull and boring throughout waiting for a big scene which never delivers. I left just not really feeling anything for it... hmmm yh it was alright.</div>",Negative
220,"<div class=""text show-more__control"">Half of the movie is amazingly slow and dramatic. In my opinion it is really predictable after the first ten minutes. It is not a bad movie but It is also not one of my ""master-piece"" movies list.</div>",Negative
221,"<div class=""text show-more__control"">I mean, why bother with a bad copy? Just watch Taxi Driver and The king of comedy. Or better yet, take the DVD's, put them in an video editor, make random cuts of each and export a 2 hour movie with scenes of both. Watch it in bed when you are feeling sleepy so you get a little confused and I GUARANTEE you that you gonna get something pretty similar to the joker. Really.. not worth it.If you wanna watch an Scorsese type movie... just watch an Scorsese's movie.</div>",Negative
222,"<div class=""text show-more__control"">I get the madness, the depression, the knocks, the highs and the tragedy. Every part of these traits is covered extremely well by the very impressive Joaquin's ""Joker"".<br/><br/>But the film itself is just so boring. I was just wishing it would get out of second gear. Pleading that it might pull out into the fast lane to overtake the heavy juggernaut of another mundane movie. For this baby was the Ferrari 250 Testa Rossa of comic book movies. Surely it should leave all before it for dust.<br/><br/>Sadly it never did.<br/><br/>If you want to see a man's desperate fall into madness, sadness and then ultimately loosing it. Go see Falling Down. It's a damn sight better than this.</div>",Negative
223,"<div class=""text show-more__control"">This movie drags and takes to long to make a point. I was waiting for the point for him to start his descent into madness which didn't occur till around the 30 min mark. This movie is way too long.</div>",Negative
224,"<div class=""text show-more__control"">I don't get it. What's all the hype about?
I watched it last night and to me it was just another average movie, nothing more. I even felt like at times it was too slow and it was getting kind of boring.</div>",Negative
225,"<div class=""text show-more__control"">I knew going into the movie that it wasn't a superhero movie and I was fine with that. I wasn't expecting explosions or action. But I was expecting something more than just watching Phoenix laugh and dance for an hour. I could simply say it was slow, but that doesn't say enough. It was boring! I admit, Drama isn't my favorite genre, but I still expect more than just staring at people with no dialog. The ""twists"" were not anything big or anything a normal person couldn't see coming. Really I don't think the story fits with my imagination of who the Joker is, but that's fine. Phoenix did a great job! But this could have easily been just a movie where Phoenix showcases his talent without him becoming the Joker. I wonder if the reviews would be the same if it was just titled ""Laughing Man""...</div>",Negative
226,"<div class=""text show-more__control"">Sorry, I watched this movie and it was very dark and so slow. It was more about how someone mistreated can become a psychopath than it was about the Joker. Not at all like Gotham or even earlier Batman movies. Sure, Joaquin did a good job of acting, but the movie was a drag and unless you really get off on watching nut jobs it was certainly not entertaining. Hollywood loved it because they like blood, guts, and sick people. Besides, there are so many terrible movies coming out of Hollywood, even a mediocre movie gets a 4-star rating because the others are just so bad. In this movie, there were some parts that were soooo slow I used 2x just to move things along. It helped. Could not wait for it to end. This is a dreary movie and not entertainment. Hollywood movies just get sicker and they like it.</div>",Negative
227,"<div class=""text show-more__control"">It's pretty clear this film makes a lot of people believe they understand mental health more than they did before watching it. If they DO understand it better, hooray, but I suspect that for many it enhances real understanding little more than Rain Man did for Autism. Rather anecdotally and surface.
So, in my view, another opportunity missed.
But what really disappointed me was Phoenix. He was amazing in Gladiator, and probably did a better illumination of mental health in that.
I was looking at my watch from 40' into Joker, and pretty much every 20' from there. Just didn't do it for me, sorry.</div>",Negative
228,"<div class=""text show-more__control"">The trailer of the movie was really very good and attractive! The people's reviews also made me madly curious about the movie
When I watched the movie i found good things but these don't include the story
The movie is boring in general, I just can't find why people got crazy about it</div>",Negative
229,"<div class=""text show-more__control"">Boring movie rather watched something else and saved myself a cheeky tenner 👍</div>",Negative
230,"<div class=""text show-more__control"">Sure Phoenix's acting is good, but I found the movie boring and depressing. His character is just sad, empty and pathetic and this is what gives the tone to the whole movie. At the end we're not sure what's real and what's not, but it doesn't matter to me because there's no payoff.</div>",Negative
231,"<div class=""text show-more__control"">I know everyone wants to give a good actor kudos. I get that. The movie was drab. I got sick of watching it. Yes, it shows how a disturbed person can regress, but it moves slowly and loses its grip. For those in the psychological thriller genre it may have value.</div>",Negative
232,"<div class=""text show-more__control"">You know how people get mad at disney films for taking classic beloved films and selling them as new movies? Well I'd argue that that's exactly what Joker is doing. The film is basically a remake of ""The King of Comedy"" that brings nothing new to the table. I'd actually that Joker is almost worse than these Disney remakes because at least people Disney remakes don't try to trick their audiences into believing they're doing anything new. This film, on the other hand, does nothing new but still tries to dupe its audience into thinking its a groundbreaking work of art. Sure, this style of filmmaking is new for the genre, but this doesn't mean it's not a completely unoriginal film with nothing to say. It's the plot of King of Comedy and the themes of Taxi Driver. That's it. It thinks it's a lot smarter than it is. It takes so much from other films without recognizing what made these films great.<br/><br/>Phoenix gives a great performance though</div>",Negative
233,"<div class=""text show-more__control"">There appears to be sharply divided reactions to this film. Reading some of the other reviews, people thought it was brilliant, or a piece of garbage.
My own opinion - I hated it. The best aspect of Joker is Joaquin Phoenixs' acting. He did a great job with a crappy script and a mostly incoherent story. Forget any relation to the Heath Ledger portrayal of Joker, which was smart and perfectly played. This version of Joker has little to do with Batman, although there are scattered connections in the film.
I'm sorry I watched this. Guess I hoped it would get better, but for me, it just stayed at awful throughout.</div>",Negative
234,"<div class=""text show-more__control"">This movie is a note for note rip off of Taxi Dirver and King of Comedy, only it is utterly lacking in substance.</div>",Negative
235,"<div class=""text show-more__control"">If you like watching 2 hours of dark depressing material with little or no plot or memorable scenes then this is for you. Yes I know it's a character study but I think a film should be entertaining in some way or other, there's even no light relief from the gloom. One boring scene to the next. I'd say avoid. How it's running at 9 on IMDb I'm not sure</div>",Negative
236,"<div class=""text show-more__control"">But tollywood movie kalki was realy good thrilling and last end was suprising its wonderfully directed.</div>",Negative
237,"<div class=""text show-more__control"">I walked out. This should have been aired on Netflix. It is terrible.infused superhero make-up yarn about something else indy. What am I watching? Norm Bates. Never the Joker. Insert fake medical condition. People laugh when they're nervous, is there a diganosis like Parkenson where they don't stop laughing? No. Although after this film who knows?<br/><br/>He was a megalomaniac, pure killer, schizo. It developed from trauma. Youth. The Joker wasn't this. A black comedy.<br/><br/>When does he become the Joker? I wasn't gonna stick around. Faceplam<br/><br/>All this film is was another attempt at normalizing a fantasy universe into real people and real politics, today. They've the got mental health, but we better just pretend why they're paid. What? So it stole the fantasy. And it offered us psychology. Who would have watched it if they knew it was this? Would it be breaking its box office? No. So they inserted this. Disappointed. Get your own psychodrama. Give us back the comics. Come on.<br/><br/>Only rating it 4 for the Joker, Heath Ledger. What a shame.</div>",Negative
238,"<div class=""text show-more__control"">After a certain point it becomes callous. On the same reflexion but reality based Cuck does a better job. Because for all the hype, don't forget Joker is just DC comics character.</div>",Negative
239,"<div class=""text show-more__control"">But tollywood movie kalki was realy good thrilling and last end was suprising its wonderfully directed.</div>",Negative
240,"<div class=""text show-more__control"">If you like watching 2 hours of dark depressing material with little or no plot or memorable scenes then this is for you. Yes I know it's a character study but I think a film should be entertaining in some way or other, there's even no light relief from the gloom. One boring scene to the next. I'd say avoid. How it's running at 9 on IMDb I'm not sure</div>",Negative
241,"<div class=""text show-more__control"">This movie is a note for note rip off of Taxi Dirver and King of Comedy, only it is utterly lacking in substance.</div>",Negative
242,"<div class=""text show-more__control"">There appears to be sharply divided reactions to this film. Reading some of the other reviews, people thought it was brilliant, or a piece of garbage.
My own opinion - I hated it. The best aspect of Joker is Joaquin Phoenixs' acting. He did a great job with a crappy script and a mostly incoherent story. Forget any relation to the Heath Ledger portrayal of Joker, which was smart and perfectly played. This version of Joker has little to do with Batman, although there are scattered connections in the film.
I'm sorry I watched this. Guess I hoped it would get better, but for me, it just stayed at awful throughout.</div>",Negative
243,"<div class=""text show-more__control"">Boring movie rather watched something else and saved myself a cheeky tenner 👍</div>",Negative
244,"<div class=""text show-more__control"">Sure Phoenix's acting is good, but I found the movie boring and depressing. His character is just sad, empty and pathetic and this is what gives the tone to the whole movie. At the end we're not sure what's real and what's not, but it doesn't matter to me because there's no payoff.</div>",Negative
245,"<div class=""text show-more__control"">I know everyone wants to give a good actor kudos. I get that. The movie was drab. I got sick of watching it. Yes, it shows how a disturbed person can regress, but it moves slowly and loses its grip. For those in the psychological thriller genre it may have value.</div>",Negative
246,"<div class=""text show-more__control"">You know how people get mad at disney films for taking classic beloved films and selling them as new movies? Well I'd argue that that's exactly what Joker is doing. The film is basically a remake of ""The King of Comedy"" that brings nothing new to the table. I'd actually that Joker is almost worse than these Disney remakes because at least people Disney remakes don't try to trick their audiences into believing they're doing anything new. This film, on the other hand, does nothing new but still tries to dupe its audience into thinking its a groundbreaking work of art. Sure, this style of filmmaking is new for the genre, but this doesn't mean it's not a completely unoriginal film with nothing to say. It's the plot of King of Comedy and the themes of Taxi Driver. That's it. It thinks it's a lot smarter than it is. It takes so much from other films without recognizing what made these films great.<br/><br/>Phoenix gives a great performance though</div>",Negative
247,"<div class=""text show-more__control"">The trailer of the movie was really very good and attractive! The people's reviews also made me madly curious about the movie
When I watched the movie i found good things but these don't include the story
The movie is boring in general, I just can't find why people got crazy about it</div>",Negative
